D_number,date_UTC,Latitude,Longitude
303,2023-04-25 09:32:26,54.43576,10.55833
303,2023-04-25 09:47:26,54.43601,10.5611
303,2023-04-25 09:57:23,54.43694,10.56312
303,2023-04-25 10:07:28,54.43718,10.56509
303,2023-04-25 10:12:22,54.43727,10.56586
303,2023-04-25 10:17:24,54.43735,10.56692
303,2023-04-25 10:22:24,54.43736,10.56752
303,2023-04-25 10:47:35,54.43791,10.57106
303,2023-04-25 10:52:32,54.43798,10.57168
303,2023-04-25 10:59:21,54.4382,10.57262
303,2023-04-25 11:12:36,54.43846,10.57428
303,2023-04-25 11:27:36,54.43867,10.57599
303,2023-04-25 11:52:43,54.43891,10.57962
303,2023-04-25 12:03:55,54.4385,10.58179
303,2023-04-25 12:07:51,54.4384,10.58245
303,2023-04-25 12:17:46,54.43831,10.58451
303,2023-04-25 12:42:50,54.43819,10.58945
303,2023-04-25 12:47:48,54.43803,10.59031
303,2023-04-25 12:57:54,54.43784,10.59256
303,2023-04-25 13:04:22,54.43766,10.59404
303,2023-04-25 13:17:49,54.43772,10.59674
303,2023-04-25 13:22:57,54.43757,10.59767
303,2023-04-25 13:37:52,54.43704,10.60076
303,2023-04-25 13:47:53,54.43675,10.60275
303,2023-04-25 13:52:53,54.43661,10.60372
303,2023-04-25 14:13:03,54.43632,10.607
303,2023-04-25 14:23:07,54.43618,10.60852
303,2023-04-25 14:43:15,54.43586,10.61146
303,2023-04-25 14:53:17,54.43557,10.61288
303,2023-04-25 15:16:58,54.43531,10.61565
303,2023-04-25 15:23:20,54.43534,10.61655
303,2023-04-25 15:33:20,54.43529,10.61814
303,2023-04-25 15:53:21,54.43436,10.62112
303,2023-04-25 16:13:39,54.43424,10.62417
303,2023-04-25 16:23:32,54.43425,10.6258
303,2023-04-25 16:38:27,54.43386,10.62818
303,2023-04-25 16:48:28,54.43377,10.62962
303,2023-04-25 16:53:31,54.43378,10.63013
303,2023-04-25 16:58:27,54.43381,10.63077
303,2023-04-25 17:08:39,54.43376,10.63234
303,2023-04-25 17:19:52,54.43375,10.63419
303,2023-04-25 17:23:41,54.43377,10.63477
303,2023-04-25 17:28:44,54.43385,10.63554
303,2023-04-25 17:48:42,54.43389,10.63846
303,2023-04-25 17:53:52,54.43395,10.63912
303,2023-04-25 17:58:42,54.43396,10.64009
303,2023-04-25 18:03:46,54.43402,10.64099
303,2023-04-25 18:28:44,54.43411,10.6453
303,2023-04-25 18:38:41,54.43414,10.6465
303,2023-04-25 18:43:42,54.4342,10.6471
303,2023-04-25 18:53:54,54.43414,10.64826
303,2023-04-25 19:08:49,54.43417,10.65006
303,2023-04-25 19:23:49,54.43412,10.65191
303,2023-04-25 19:28:52,54.43412,10.65251
303,2023-04-25 19:48:55,54.43443,10.65459
303,2023-04-25 19:58:54,54.43453,10.65547
303,2023-04-25 20:04:01,54.43465,10.6556
303,2023-04-25 20:13:52,54.43469,10.65622
303,2023-04-25 20:19:08,54.43475,10.65659
303,2023-04-25 20:33:58,54.4347,10.65779
303,2023-04-25 20:43:55,54.43477,10.6585
303,2023-04-25 20:48:54,54.43477,10.65888
303,2023-04-25 20:54:02,54.43476,10.65927
303,2023-04-25 20:59:10,54.43472,10.65966
303,2023-04-25 21:14:06,54.43479,10.66094
303,2023-04-25 21:19:00,54.43482,10.66129
303,2023-04-25 21:24:03,54.43477,10.66176
303,2023-04-25 21:59:05,54.43486,10.66549
303,2023-04-25 22:04:11,54.43492,10.66592
303,2023-04-25 22:09:06,54.4345,10.66631
303,2023-04-25 22:14:07,54.43457,10.66665
303,2023-04-25 22:19:06,54.43443,10.66704
303,2023-04-25 22:24:04,54.43441,10.66749
303,2023-04-25 22:34:06,54.43431,10.66828
303,2023-04-25 22:39:09,54.43431,10.66871
303,2023-04-25 22:59:11,54.43438,10.67002
303,2023-04-25 23:04:10,54.43428,10.67049
303,2023-04-25 23:19:10,54.43412,10.6718
303,2023-04-25 23:29:19,54.43405,10.6726
303,2023-04-25 23:34:19,54.43394,10.67307
303,2023-04-25 23:44:12,54.43372,10.67371
303,2023-04-25 23:49:22,54.43368,10.67386
303,2023-04-25 23:56:02,54.43391,10.67414
303,2023-04-26 00:04:21,54.43338,10.6747
303,2023-04-26 00:14:22,54.43309,10.67498
303,2023-04-26 00:19:14,54.43282,10.67463
303,2023-04-26 00:34:10,54.43248,10.67545
303,2023-04-26 00:54:17,54.43222,10.67588
303,2023-04-26 01:00:23,54.43216,10.67682
303,2023-04-26 01:09:14,54.43212,10.67697
303,2023-04-26 01:19:19,54.432,10.67674
303,2023-04-26 01:29:12,54.43231,10.67747
303,2023-04-26 01:34:15,54.43238,10.67751
303,2023-04-26 01:49:12,54.43336,10.67854
303,2023-04-26 02:19:24,54.43295,10.67966
303,2023-04-26 02:29:19,54.43309,10.68006
303,2023-04-26 02:39:21,54.4328,10.68056
303,2023-04-26 02:59:27,54.43214,10.68182
303,2023-04-26 03:22:51,54.43125,10.6838
303,2023-04-26 03:24:27,54.43121,10.68393
303,2023-04-26 03:34:32,54.43108,10.68472
303,2023-04-26 03:39:20,54.43093,10.68506
303,2023-04-26 03:54:25,54.4309,10.68659
303,2023-04-26 04:14:24,54.43041,10.68809
303,2023-04-26 04:19:33,54.43054,10.68852
303,2023-04-26 04:39:31,54.43006,10.69006
303,2023-04-26 04:44:36,54.4299,10.69049
303,2023-04-26 04:54:31,54.42973,10.69126
303,2023-04-26 04:59:32,54.42961,10.69163
303,2023-04-26 05:04:32,54.42947,10.69199
303,2023-04-26 05:09:32,54.42934,10.69236
303,2023-04-26 05:19:37,54.42904,10.69302
303,2023-04-26 05:34:31,54.42849,10.69418
303,2023-04-26 05:49:29,54.42804,10.69543
303,2023-04-26 05:59:31,54.4275,10.69676
303,2023-04-26 06:14:33,54.42698,10.69815
303,2023-04-26 06:29:43,54.42617,10.69957
303,2023-04-26 06:39:55,54.42559,10.70019
303,2023-04-26 06:45:09,54.42511,10.70055
303,2023-04-26 06:53:01,54.42552,10.70165
303,2023-04-26 06:55:01,54.4255,10.70189
303,2023-04-26 07:05:00,54.42508,10.70259
303,2023-04-26 07:20:04,54.42461,10.70392
303,2023-04-26 07:35:05,54.42394,10.70523
303,2023-04-26 07:42:02,54.42365,10.70577
303,2023-04-26 07:54:56,54.423,10.70676
303,2023-04-26 08:00:03,54.42288,10.70721
303,2023-04-26 08:05:14,54.42262,10.7077
303,2023-04-26 08:10:13,54.42242,10.70819
303,2023-04-26 08:20:14,54.42207,10.70914
303,2023-04-26 08:30:17,54.42242,10.70834
303,2023-04-26 08:40:06,54.42184,10.70897
303,2023-04-26 08:55:07,54.42104,10.71004
303,2023-04-26 09:00:18,54.42069,10.7106
303,2023-04-26 09:10:11,54.41986,10.71268
303,2023-04-26 09:25:01,54.41908,10.71452
303,2023-04-26 09:29:58,54.4185,10.715
303,2023-04-26 09:40:03,54.41799,10.71628
303,2023-04-26 09:48:04,54.41759,10.71733
303,2023-04-26 10:00:07,54.41729,10.71836
303,2023-04-26 10:05:07,54.4172,10.71879
303,2023-04-26 10:10:04,54.41704,10.71927
303,2023-04-26 10:40:09,54.41587,10.72176
303,2023-04-26 10:52:00,54.41555,10.72341
303,2023-04-26 11:15:19,54.41432,10.72534
303,2023-04-26 11:30:20,54.41349,10.7269
303,2023-04-26 11:40:17,54.41254,10.72828
303,2023-04-26 11:45:22,54.41267,10.72813
303,2023-04-26 11:55:28,54.41174,10.72974
303,2023-04-26 12:15:23,54.40939,10.7319
303,2023-04-26 12:20:16,54.40894,10.73255
303,2023-04-26 12:30:21,54.40836,10.73339
303,2023-04-26 12:45:16,54.40743,10.73527
303,2023-04-26 13:00:20,54.40704,10.73766
303,2023-04-26 13:20:18,54.40609,10.74008
303,2023-04-26 13:25:18,54.40575,10.7407
303,2023-04-26 13:30:13,54.40539,10.74132
303,2023-04-26 13:35:23,54.40496,10.74205
303,2023-04-26 14:30:35,54.39995,10.74896
303,2023-04-26 14:40:30,54.39893,10.75004
303,2023-04-26 15:06:54,54.396,10.7528
303,2023-04-26 15:15:35,54.39519,10.75356
303,2023-04-26 15:20:29,54.39465,10.75416
303,2023-04-26 15:25:32,54.39404,10.75495
303,2023-04-26 15:30:29,54.39351,10.75555
303,2023-04-26 15:40:30,54.39255,10.75643
303,2023-04-26 15:45:55,54.39133,10.75592
303,2023-04-26 15:56:00,54.39059,10.75697
303,2023-04-26 16:00:32,54.39038,10.75755
303,2023-04-26 16:50:30,54.3854,10.76057
303,2023-04-26 16:55:33,54.38491,10.76083
303,2023-04-26 17:35:36,54.38075,10.76248
303,2023-04-26 18:00:35,54.37793,10.76315
303,2023-04-26 18:05:34,54.37737,10.76328
303,2023-04-26 18:15:52,54.37687,10.76332
303,2023-04-26 18:40:43,54.37405,10.76405
303,2023-04-26 18:45:44,54.37343,10.76422
303,2023-04-26 18:50:33,54.37289,10.76439
303,2023-04-26 18:55:35,54.3724,10.76405
303,2023-04-26 19:10:39,54.3707,10.76424
303,2023-04-26 19:15:41,54.37015,10.76435
303,2023-04-26 19:20:44,54.36958,10.7645
303,2023-04-26 19:25:38,54.36942,10.76529
303,2023-04-26 19:30:42,54.36887,10.76585
303,2023-04-26 19:36:59,54.36817,10.76587
303,2023-04-26 19:50:43,54.36651,10.7657
303,2023-04-26 19:55:41,54.36594,10.76574
303,2023-04-26 20:00:45,54.36554,10.76544
303,2023-04-26 20:10:36,54.36455,10.76323
303,2023-04-26 20:15:39,54.36387,10.76323
303,2023-04-26 20:30:58,54.36191,10.7637
303,2023-04-26 20:55:42,54.35884,10.76441
303,2023-04-26 21:00:47,54.35816,10.7642
303,2023-04-26 21:10:46,54.35695,10.76392
303,2023-04-26 21:20:47,54.35564,10.7636
303,2023-04-26 21:56:07,54.35096,10.76287
303,2023-04-26 22:00:53,54.35046,10.76274
303,2023-04-26 22:15:55,54.34893,10.76229
303,2023-04-26 22:20:54,54.34842,10.7621
303,2023-04-26 22:30:47,54.34755,10.76141
303,2023-04-26 22:43:00,54.34647,10.76066
303,2023-04-26 23:06:04,54.34474,10.75905
303,2023-04-26 23:16:06,54.34383,10.75864
303,2023-04-26 23:26:11,54.34291,10.75823
303,2023-04-26 23:31:11,54.34248,10.75802
303,2023-04-26 23:41:05,54.34162,10.75755
303,2023-04-26 23:47:12,54.3411,10.75727
303,2023-04-26 23:56:07,54.34035,10.75688
303,2023-04-27 00:36:00,54.33731,10.75431
303,2023-04-27 00:41:11,54.33669,10.75433
303,2023-04-27 01:01:17,54.33917,10.75517
303,2023-04-27 01:06:23,54.3341,10.75815
303,2023-04-27 01:44:52,54.34365,10.77662
303,2023-04-27 02:01:09,54.33291,10.74971
303,2023-04-27 02:16:17,54.33246,10.74933
303,2023-04-27 02:21:21,54.33239,10.74971
303,2023-04-27 02:26:17,54.33244,10.7501
303,2023-04-27 02:31:17,54.33254,10.75049
303,2023-04-27 02:36:20,54.33262,10.75083
303,2023-04-27 02:41:19,54.33271,10.75119
303,2023-04-27 03:06:17,54.333,10.75222
303,2023-04-27 03:11:17,54.33286,10.75242
303,2023-04-27 03:16:16,54.33286,10.75263
303,2023-04-27 03:41:19,54.3329,10.75336
303,2023-04-27 03:50:03,54.33309,10.75371
303,2023-04-27 03:55:03,54.33318,10.75398
303,2023-04-27 03:59:59,54.3336,10.75446
303,2023-04-27 04:04:58,54.33368,10.75469
303,2023-04-27 04:10:01,54.33366,10.75484
303,2023-04-27 04:16:17,54.33367,10.75493
303,2023-04-27 04:21:22,54.33365,10.75493
303,2023-04-27 04:31:21,54.3336,10.75525
303,2023-04-27 04:36:13,54.33355,10.75544
303,2023-04-27 04:41:15,54.33352,10.75574
303,2023-04-27 04:46:19,54.33353,10.75598
303,2023-04-27 05:06:14,54.33339,10.75675
303,2023-04-27 05:21:19,54.33315,10.75697
303,2023-04-27 05:31:14,54.33298,10.75731
303,2023-04-27 05:36:13,54.3329,10.7575
303,2023-04-27 05:41:14,54.33286,10.75763
303,2023-04-27 05:46:12,54.33278,10.7578
303,2023-04-27 05:56:13,54.3326,10.75821
303,2023-04-27 06:01:16,54.33245,10.75832
303,2023-04-27 06:06:16,54.33228,10.75826
303,2023-04-27 06:11:20,54.33217,10.7583
303,2023-04-27 06:18:54,54.33192,10.75826
303,2023-04-27 06:21:33,54.33183,10.7583
303,2023-04-27 06:26:28,54.33141,10.75815
303,2023-04-27 06:31:35,54.33121,10.75815
303,2023-04-27 06:36:28,54.33099,10.75821
303,2023-04-27 06:41:27,54.33094,10.7584
303,2023-04-27 06:46:40,54.33056,10.75838
303,2023-04-27 06:56:24,54.33132,10.75926
303,2023-04-27 07:01:28,54.33115,10.75928
303,2023-04-27 07:06:28,54.33096,10.75924
303,2023-04-27 07:28:25,54.32991,10.75924
303,2023-04-27 07:36:33,54.32949,10.75922
303,2023-04-27 07:51:34,54.32895,10.75935
303,2023-04-27 07:56:33,54.32874,10.75937
303,2023-04-27 08:06:36,54.32838,10.7592
303,2023-04-27 08:17:50,54.32801,10.75901
303,2023-04-27 08:26:33,54.32768,10.75909
303,2023-04-27 08:41:25,54.32724,10.75903
303,2023-04-27 08:56:23,54.32663,10.75941
303,2023-04-27 09:01:24,54.32652,10.75924
303,2023-04-27 09:06:24,54.32635,10.75924
303,2023-04-27 09:26:30,54.32566,10.75948
303,2023-04-27 09:31:34,54.32544,10.75943
303,2023-04-27 09:36:34,54.32557,10.75952
303,2023-04-27 10:01:34,54.32489,10.75943
303,2023-04-27 10:06:34,54.32476,10.75943
303,2023-04-27 10:11:36,54.32462,10.75948
303,2023-04-27 10:16:36,54.32458,10.75948
303,2023-04-27 10:21:40,54.32444,10.7595
303,2023-04-27 10:31:35,54.32424,10.75965
303,2023-04-27 10:36:38,54.32416,10.75976
303,2023-04-27 10:51:40,54.32389,10.76053
303,2023-04-27 10:56:39,54.32382,10.76085
303,2023-04-27 11:01:41,54.32383,10.76111
303,2023-04-27 11:06:44,54.32369,10.76156
303,2023-04-27 11:11:43,54.3236,10.76197
303,2023-04-27 11:16:42,54.32354,10.76229
303,2023-04-27 11:21:43,54.32356,10.76263
303,2023-04-27 11:41:46,54.32343,10.76446
303,2023-04-27 11:46:53,54.32346,10.76499
303,2023-04-27 11:56:50,54.32322,10.76574
303,2023-04-27 12:05:31,54.32347,10.76716
303,2023-04-27 12:10:29,54.32339,10.76774
303,2023-04-27 12:16:45,54.32347,10.76851
303,2023-04-27 12:26:39,54.32363,10.76986
303,2023-04-27 13:01:43,54.32401,10.77458
303,2023-04-27 13:16:45,54.32413,10.77647
303,2023-04-27 13:21:47,54.32411,10.77714
303,2023-04-27 13:31:47,54.32405,10.77864
303,2023-04-27 13:36:47,54.32408,10.77941
303,2023-04-27 13:56:55,54.32412,10.78242
303,2023-04-27 14:01:57,54.32413,10.78315
303,2023-04-27 14:06:54,54.32417,10.78385
303,2023-04-27 14:12:00,54.32422,10.78454
303,2023-04-27 14:26:57,54.3244,10.78673
303,2023-04-27 14:36:48,54.32456,10.7883
303,2023-04-27 15:06:56,54.3253,10.79334
303,2023-04-27 15:11:52,54.32546,10.79415
303,2023-04-27 15:26:54,54.32601,10.79656
303,2023-04-27 15:31:56,54.32622,10.79733
303,2023-04-27 15:36:56,54.32644,10.79814
303,2023-04-27 15:42:14,54.32651,10.79786
303,2023-04-27 15:46:57,54.32676,10.79924
303,2023-04-27 15:52:02,54.32717,10.80063
303,2023-04-27 16:12:00,54.32798,10.80323
303,2023-04-27 16:21:58,54.32836,10.80458
303,2023-04-27 16:27:02,54.32857,10.80529
303,2023-04-27 16:37:01,54.32912,10.80677
303,2023-04-27 16:42:00,54.32939,10.80752
303,2023-04-27 16:52:01,54.32988,10.80892
303,2023-04-27 17:07:05,54.33073,10.81132
303,2023-04-27 17:17:06,54.33132,10.81274
303,2023-04-27 17:22:15,54.33189,10.81297
303,2023-04-27 17:32:17,54.33238,10.81514
303,2023-04-27 17:37:11,54.33286,10.81662
303,2023-04-27 17:42:14,54.33294,10.81767
303,2023-04-27 17:47:13,54.33352,10.8184
303,2023-04-27 17:52:20,54.3339,10.81911
303,2023-04-27 17:57:14,54.33441,10.82003
303,2023-04-27 18:12:15,54.33583,10.82207
303,2023-04-27 18:19:21,54.33644,10.82282
303,2023-04-27 18:27:14,54.33722,10.82361
303,2023-04-27 18:32:12,54.33766,10.82419
303,2023-04-27 18:37:19,54.33807,10.82482
303,2023-04-27 18:42:12,54.33846,10.82544
303,2023-04-27 18:52:15,54.33913,10.82655
303,2023-04-27 19:02:11,54.33978,10.82765
303,2023-04-27 19:12:11,54.34041,10.82868
303,2023-04-27 19:17:12,54.34086,10.82881
303,2023-04-27 19:22:55,54.34109,10.82924
303,2023-04-27 19:27:13,54.34151,10.82969
303,2023-04-27 19:32:11,54.34192,10.83016
303,2023-04-27 19:42:13,54.34258,10.83121
303,2023-04-27 19:47:27,54.34286,10.8317
303,2023-04-27 19:52:15,54.34325,10.83216
303,2023-04-27 19:57:17,54.34359,10.83261
303,2023-04-27 20:02:25,54.34349,10.83323
303,2023-04-27 20:07:24,54.34383,10.83374
303,2023-04-27 20:12:17,54.34453,10.83406
303,2023-04-27 20:22:52,54.34503,10.83525
303,2023-04-27 20:27:18,54.34538,10.83565
303,2023-04-27 20:32:20,54.34566,10.83625
303,2023-04-27 20:37:22,54.346,10.83683
303,2023-04-27 20:47:22,54.34663,10.83803
303,2023-04-27 20:52:20,54.34703,10.83863
303,2023-04-27 20:57:22,54.3474,10.83924
303,2023-04-27 21:02:24,54.34782,10.83984
303,2023-04-27 21:07:22,54.34816,10.84048
303,2023-04-27 21:12:20,54.34863,10.84106
303,2023-04-27 21:17:23,54.34899,10.84172
303,2023-04-27 21:22:51,54.34941,10.84241
303,2023-04-27 21:27:22,54.34976,10.84297
303,2023-04-27 21:32:22,54.35014,10.84359
303,2023-04-27 21:37:23,54.35051,10.84424
303,2023-04-27 21:42:22,54.35089,10.84488
303,2023-04-27 21:47:20,54.35125,10.84552
303,2023-04-27 21:52:25,54.35166,10.84595
303,2023-04-27 21:57:21,54.35213,10.84662
303,2023-04-27 22:02:22,54.3525,10.84724
303,2023-04-27 22:07:21,54.35288,10.84793
303,2023-04-27 22:12:23,54.35327,10.84853
303,2023-04-27 22:17:24,54.35356,10.84924
303,2023-04-27 22:22:50,54.35394,10.84994
303,2023-04-27 22:27:25,54.35432,10.85048
303,2023-04-27 22:32:22,54.3546,10.85121
303,2023-04-27 22:37:22,54.35497,10.85185
303,2023-04-27 22:42:22,54.35534,10.85248
303,2023-04-27 22:47:24,54.35576,10.85305
303,2023-04-27 22:57:24,54.35655,10.8543
303,2023-04-27 23:02:22,54.357,10.85486
303,2023-04-27 23:07:29,54.3574,10.85546
303,2023-04-27 23:12:22,54.35782,10.85599
303,2023-04-27 23:17:25,54.35827,10.85651
303,2023-04-27 23:22:52,54.35858,10.85741
303,2023-04-27 23:27:27,54.35894,10.85803
303,2023-04-27 23:37:32,54.35981,10.85919
303,2023-04-27 23:42:30,54.36026,10.85979
303,2023-04-27 23:47:28,54.36068,10.86039
303,2023-04-27 23:52:25,54.36112,10.86104
303,2023-04-27 23:57:26,54.36156,10.86166
303,2023-04-28 00:02:29,54.36194,10.86226
303,2023-04-28 00:07:30,54.3624,10.86288
303,2023-04-28 00:12:18,54.36286,10.86353
303,2023-04-28 00:17:28,54.3633,10.86417
303,2023-04-28 00:22:52,54.36378,10.86483
303,2023-04-28 00:27:29,54.36417,10.86541
303,2023-04-28 00:32:37,54.3646,10.86599
303,2023-04-28 00:37:34,54.36503,10.86657
303,2023-04-28 00:42:35,54.36547,10.8672
303,2023-04-28 00:47:37,54.36592,10.8678
303,2023-04-28 00:52:36,54.36634,10.86838
303,2023-04-28 00:57:38,54.36677,10.86895
303,2023-04-28 01:07:43,54.36763,10.87013
303,2023-04-28 01:12:39,54.36808,10.87076
303,2023-04-28 01:17:42,54.3685,10.87138
303,2023-04-28 01:23:25,54.36896,10.87207
303,2023-04-28 01:27:40,54.36933,10.87262
303,2023-04-28 01:32:42,54.36975,10.87327
303,2023-04-28 01:37:42,54.37016,10.87393
303,2023-04-28 01:42:44,54.37057,10.87458
303,2023-04-28 01:47:46,54.37098,10.8752
303,2023-04-28 01:52:45,54.37138,10.87582
303,2023-04-28 01:57:48,54.37178,10.87646
303,2023-04-28 02:02:47,54.37217,10.87711
303,2023-04-28 02:07:49,54.37255,10.87777
303,2023-04-28 02:12:48,54.37292,10.87846
303,2023-04-28 02:17:47,54.37331,10.87915
303,2023-04-28 02:27:57,54.37405,10.8805
303,2023-04-28 02:32:54,54.37437,10.88119
303,2023-04-28 02:37:54,54.37471,10.88187
303,2023-04-28 02:42:52,54.37507,10.88256
303,2023-04-28 02:47:55,54.37543,10.88325
303,2023-04-28 02:52:51,54.37576,10.88395
303,2023-04-28 02:57:57,54.37611,10.88466
303,2023-04-28 03:02:56,54.37646,10.88535
303,2023-04-28 03:08:03,54.37678,10.88606
303,2023-04-28 03:13:02,54.37711,10.88679
303,2023-04-28 03:18:00,54.37743,10.88749
303,2023-04-28 03:23:50,54.37782,10.88833
303,2023-04-28 03:28:01,54.37807,10.88893
303,2023-04-28 03:33:00,54.37838,10.88962
303,2023-04-28 03:38:03,54.37865,10.89035
303,2023-04-28 03:43:02,54.37894,10.89106
303,2023-04-28 03:48:02,54.37922,10.89176
303,2023-04-28 03:53:07,54.37954,10.89247
303,2023-04-28 04:03:14,54.38012,10.89385
303,2023-04-28 04:08:07,54.38038,10.89451
303,2023-04-28 04:13:08,54.38065,10.89518
303,2023-04-28 04:18:12,54.3809,10.89576
303,2023-04-28 04:23:32,54.38127,10.89657
303,2023-04-28 04:28:10,54.38148,10.89709
303,2023-04-28 04:33:06,54.3817,10.8976
303,2023-04-28 04:38:09,54.38187,10.89812
303,2023-04-28 04:43:12,54.38206,10.89859
303,2023-04-28 04:48:11,54.38225,10.89915
303,2023-04-28 04:53:10,54.38247,10.89966
303,2023-04-28 04:58:13,54.38268,10.90018
303,2023-04-28 05:03:18,54.3829,10.90071
303,2023-04-28 05:08:16,54.38313,10.90125
303,2023-04-28 05:23:55,54.38373,10.90275
303,2023-04-28 05:28:24,54.38388,10.90312
303,2023-04-28 05:33:18,54.38405,10.90352
303,2023-04-28 05:38:22,54.38421,10.90395
303,2023-04-28 05:43:20,54.38435,10.9044
303,2023-04-28 05:58:30,54.38489,10.90552
303,2023-04-28 06:03:30,54.38517,10.90575
303,2023-04-28 06:08:33,54.38543,10.90593
303,2023-04-28 06:13:29,54.3857,10.9061
303,2023-04-28 06:18:32,54.38602,10.90629
303,2023-04-28 06:25:24,54.38637,10.90631
303,2023-04-28 06:28:39,54.38657,10.90638
303,2023-04-28 06:33:40,54.38693,10.90659
303,2023-04-28 06:48:37,54.38784,10.90702
303,2023-04-28 06:53:39,54.38826,10.9073
303,2023-04-28 06:58:37,54.38872,10.9076
303,2023-04-28 07:03:44,54.38915,10.90777
303,2023-04-28 07:13:35,54.38974,10.9082
303,2023-04-28 07:29:34,54.39079,10.90865
303,2023-04-28 07:33:42,54.39109,10.90876
303,2023-04-28 07:43:39,54.39182,10.90906
303,2023-04-28 08:13:49,54.39421,10.90942
303,2023-04-28 08:43:47,54.39661,10.90966
303,2023-04-28 08:48:46,54.39712,10.90964
303,2023-04-28 08:53:40,54.3977,10.90957
303,2023-04-28 08:58:42,54.39813,10.90951
303,2023-04-28 09:03:47,54.39865,10.90949
303,2023-04-28 09:08:49,54.39915,10.90951
303,2023-04-28 09:30:08,54.40195,10.90951
303,2023-04-28 09:38:50,54.40292,10.90968
303,2023-04-28 09:43:45,54.40349,10.90977
303,2023-04-28 09:48:44,54.40407,10.90987
303,2023-04-28 09:53:42,54.40471,10.91007
303,2023-04-28 09:58:44,54.4053,10.91024
303,2023-04-28 10:03:42,54.40593,10.91039
303,2023-04-28 10:13:44,54.40717,10.91056
303,2023-04-28 10:23:41,54.40836,10.91058
303,2023-04-28 10:33:43,54.4096,10.91075
303,2023-04-28 10:38:47,54.41023,10.91095
303,2023-04-28 10:48:46,54.4114,10.91125
303,2023-04-28 10:58:53,54.4126,10.91163
303,2023-04-28 11:08:53,54.41385,10.91198
303,2023-04-28 11:38:54,54.41796,10.91402
303,2023-04-28 11:48:51,54.41916,10.9144
303,2023-04-28 11:53:51,54.41977,10.91468
303,2023-04-28 12:03:55,54.42087,10.9149
303,2023-04-28 12:08:54,54.42142,10.91526
303,2023-04-28 12:33:59,54.42378,10.91636
303,2023-04-28 12:43:55,54.42467,10.91713
303,2023-04-28 12:48:55,54.42517,10.91741
303,2023-04-28 12:53:57,54.42568,10.9176
303,2023-04-28 12:58:57,54.4262,10.9179
303,2023-04-28 13:04:05,54.4267,10.91809
303,2023-04-28 13:09:07,54.42722,10.91826
303,2023-04-28 13:13:59,54.4277,10.91856
303,2023-04-28 13:23:58,54.42866,10.91906
303,2023-04-28 14:08:54,54.43315,10.91899
303,2023-04-28 14:13:53,54.43365,10.91927
303,2023-04-28 14:48:58,54.437,10.91839
303,2023-04-28 14:59:00,54.43804,10.91811
303,2023-04-28 15:14:10,54.43936,10.91764
303,2023-04-28 15:19:12,54.43974,10.91749
303,2023-04-28 15:29:05,54.44053,10.91717
303,2023-04-28 15:34:07,54.44093,10.91704
303,2023-04-28 15:39:07,54.44119,10.91661
303,2023-04-28 15:47:24,54.442,10.91636
303,2023-04-28 16:29:11,54.44485,10.91419
303,2023-04-28 16:44:10,54.44567,10.91335
303,2023-04-28 16:59:23,54.44645,10.91236
303,2023-04-28 17:19:13,54.44745,10.9106
303,2023-04-28 17:24:14,54.4477,10.91022
303,2023-04-28 17:29:16,54.44794,10.90983
303,2023-04-28 17:44:08,54.44865,10.90912
303,2023-04-28 17:59:06,54.44927,10.90814
303,2023-04-28 18:09:07,54.44969,10.90747
303,2023-04-28 18:14:10,54.44991,10.90709
303,2023-04-28 18:29:13,54.45056,10.90623
303,2023-04-28 18:34:11,54.45076,10.90584
303,2023-04-28 18:39:18,54.45101,10.9056
303,2023-04-28 18:44:17,54.45117,10.90535
303,2023-04-28 18:49:15,54.45139,10.90496
303,2023-04-28 18:55:28,54.4517,10.9044
303,2023-04-28 19:04:09,54.4521,10.90372
303,2023-04-28 19:19:17,54.45266,10.90271
303,2023-04-28 19:24:14,54.45289,10.90232
303,2023-04-28 19:34:16,54.45325,10.90166
303,2023-04-28 19:44:15,54.45366,10.90099
303,2023-04-28 19:49:19,54.45382,10.90071
303,2023-04-28 20:19:19,54.45491,10.89891
303,2023-04-28 20:24:15,54.45511,10.89857
303,2023-04-28 20:34:13,54.45552,10.8979
303,2023-04-28 20:39:13,54.45575,10.89749
303,2023-04-28 20:49:17,54.45614,10.89683
303,2023-04-28 21:09:20,54.45689,10.89545
303,2023-04-28 21:34:16,54.4578,10.89404
303,2023-04-28 21:49:28,54.45847,10.89327
303,2023-04-28 22:34:24,54.46042,10.89118
303,2023-04-28 22:39:27,54.46064,10.89101
303,2023-04-28 22:44:29,54.46082,10.89095
303,2023-04-28 22:49:33,54.46091,10.89091
303,2023-04-28 22:54:26,54.46118,10.89073
303,2023-04-28 23:09:28,54.4618,10.8905
303,2023-04-28 23:14:32,54.46206,10.89035
303,2023-04-28 23:19:34,54.46232,10.89022
303,2023-04-28 23:24:29,54.4626,10.89011
303,2023-04-28 23:29:27,54.46286,10.88994
303,2023-04-28 23:39:33,54.46343,10.88975
303,2023-04-28 23:44:31,54.46372,10.88966
303,2023-04-28 23:49:28,54.46395,10.88958
303,2023-04-28 23:54:28,54.46425,10.88947
303,2023-04-29 00:10:48,54.46514,10.88904
303,2023-04-29 00:14:30,54.46532,10.88904
303,2023-04-29 00:19:38,54.46568,10.88906
303,2023-04-29 00:24:36,54.46598,10.88908
303,2023-04-29 00:34:30,54.46643,10.88923
